ts,instrument_id,position_value
2023-05-30T20:00:00+00:00,SPY,43710.16
2023-05-30T20:00:00+00:00,QQQ,46975.04
2023-05-31T20:00:00+00:00,GLD,42842.85
2023-05-31T20:00:00+00:00,SPY,43515.68
2023-05-31T20:00:00+00:00,QQQ,46615.92
2023-06-01T20:00:00+00:00,GLD,43164.8
2023-06-01T20:00:00+00:00,SPY,43888.0
2023-06-01T20:00:00+00:00,QQQ,47208.200000000004
2023-06-02T20:00:00+00:00,GLD,42497.4
2023-06-02T20:00:00+00:00,SPY,44514.08
2023-06-02T20:00:00+00:00,QQQ,44352.5
2023-06-05T20:00:00+00:00,GLD,42824.049999999996
2023-06-05T20:00:00+00:00,SPY,44370.56
2023-06-05T20:00:00+00:00,QQQ,44291.25
2023-06-06T20:00:00+00:00,GLD,42849.9
2023-06-06T20:00:00+00:00,SPY,44561.92
2023-06-06T20:00:00+00:00,QQQ,44395.0
2023-06-07T20:00:00+00:00,GLD,42436.3
2023-06-07T20:00:00+00:00,SPY,44368.48
2023-06-07T20:00:00+00:00,QQQ,43595.0
2023-06-08T20:00:00+00:00,GLD,42873.4
2023-06-08T20:00:00+00:00,SPY,44597.28
2023-06-08T20:00:00+00:00,QQQ,44136.25
2023-06-09T20:00:00+00:00,GLD,42765.299999999996
2023-06-09T20:00:00+00:00,SPY,44709.6
2023-06-09T20:00:00+00:00,QQQ,44281.25
2023-06-12T20:00:00+00:00,GLD,42791.15
2023-06-12T20:00:00+00:00,SPY,45115.200000000004
2023-06-12T20:00:00+00:00,QQQ,45125.0
2023-06-13T20:00:00+00:00,GLD,42426.9
2023-06-13T20:00:00+00:00,SPY,45424.08
2023-06-13T20:00:00+00:00,QQQ,45435.0
2023-06-14T20:00:00+00:00,GLD,42422.200000000004
2023-06-14T20:00:00+00:00,SPY,45475.04
2023-06-14T20:00:00+00:00,QQQ,45773.75
2023-06-15T20:00:00+00:00,GLD,42723.0
2023-06-15T20:00:00+00:00,SPY,45955.52
2023-06-15T20:00:00+00:00,QQQ,46228.75
2023-06-16T20:00:00+00:00,GLD,42793.5
2023-06-16T20:00:00+00:00,SPY,45708.0
2023-06-16T20:00:00+00:00,QQQ,46043.75
2023-06-20T20:00:00+00:00,GLD,42278.85
2023-06-20T20:00:00+00:00,SPY,45491.68
2023-06-20T20:00:00+00:00,QQQ,45887.5
2023-06-21T20:00:00+00:00,GLD,42194.25
2023-06-21T20:00:00+00:00,SPY,45240.0
2023-06-21T20:00:00+00:00,QQQ,45235.0
2023-06-22T20:00:00+00:00,GLD,41773.6
2023-06-22T20:00:00+00:00,SPY,45414.72
2023-06-22T20:00:00+00:00,QQQ,45807.5
2023-06-23T20:00:00+00:00,GLD,41971.0
2023-06-23T20:00:00+00:00,SPY,45010.16
2023-06-23T20:00:00+00:00,QQQ,45250.0
2023-06-26T20:00:00+00:00,GLD,41940.45
2023-06-26T20:00:00+00:00,SPY,44954.0
2023-06-26T20:00:00+00:00,QQQ,44817.5
2023-06-27T20:00:00+00:00,GLD,41787.7
2023-06-27T20:00:00+00:00,SPY,45286.799999999996
2023-06-27T20:00:00+00:00,QQQ,45332.5
2023-06-28T20:00:00+00:00,GLD,41686.649999999994
2023-06-28T20:00:00+00:00,SPY,45442.799999999996
2023-06-28T20:00:00+00:00,QQQ,45672.5
2023-06-29T20:00:00+00:00,GLD,41632.6
2023-06-29T20:00:00+00:00,SPY,45583.200000000004
2023-06-29T20:00:00+00:00,QQQ,45527.5
2023-06-30T20:00:00+00:00,GLD,41895.8
2023-06-30T20:00:00+00:00,SPY,46058.48
2023-06-30T20:00:00+00:00,QQQ,46163.75
2023-07-03T17:00:00+00:00,GLD,41940.45
2023-07-03T17:00:00+00:00,SPY,46162.48
2023-07-03T17:00:00+00:00,QQQ,46250.0
2023-07-05T20:00:00+00:00,GLD,34145.28
2023-07-05T20:00:00+00:00,SPY,34097.909999999996
2023-07-05T20:00:00+00:00,QQQ,34058.4
2023-07-06T20:00:00+00:00,GLD,34068.479999999996
2023-07-06T20:00:00+00:00,SPY,33840.73
2023-07-06T20:00:00+00:00,QQQ,33787.92
2023-07-07T20:00:00+00:00,GLD,34323.840000000004
2023-07-07T20:00:00+00:00,SPY,33776.049999999996
2023-07-07T20:00:00+00:00,QQQ,33706.96
2023-07-10T20:00:00+00:00,GLD,34318.08
2023-07-10T20:00:00+00:00,SPY,33855.36
2023-07-10T20:00:00+00:00,QQQ,33716.16
2023-07-11T20:00:00+00:00,GLD,34462.08
2023-07-11T20:00:00+00:00,SPY,34066.340000000004
2023-07-11T20:00:00+00:00,QQQ,33885.44
2023-07-12T20:00:00+00:00,GLD,34907.520000000004
2023-07-12T20:00:00+00:00,SPY,34372.799999999996
2023-07-12T20:00:00+00:00,QQQ,34346.36
2023-07-13T20:00:00+00:00,GLD,34932.479999999996
2023-07-13T20:00:00+00:00,SPY,34601.49
2023-07-13T20:00:00+00:00,QQQ,34891.92
2023-07-14T20:00:00+00:00,GLD,34855.68
2023-07-14T20:00:00+00:00,SPY,34583.78
2023-07-14T20:00:00+00:00,QQQ,34879.96
2023-07-17T20:00:00+00:00,GLD,34849.92
2023-07-17T20:00:00+00:00,SPY,34672.33
2023-07-17T20:00:00+00:00,QQQ,35142.16
2023-07-18T20:00:00+00:00,GLD,35241.600000000006
2023-07-18T20:00:00+00:00,SPY,34961.85
2023-07-18T20:00:00+00:00,QQQ,35463.240000000005
2023-07-19T20:00:00+00:00,GLD,35247.36
2023-07-19T20:00:00+00:00,SPY,34958.0
2023-07-19T20:00:00+00:00,QQQ,35236.92
2023-07-20T20:00:00+00:00,GLD,35147.520000000004
2023-07-20T20:00:00+00:00,SPY,34823.25
2023-07-20T20:00:00+00:00,QQQ,34637.08
2023-07-21T20:00:00+00:00,GLD,34970.88
2023-07-21T20:00:00+00:00,SPY,34800.15
2023-07-21T20:00:00+00:00,QQQ,34564.4
2023-07-24T20:00:00+00:00,GLD,34844.159999999996
2023-07-24T20:00:00+00:00,SPY,34981.87
2023-07-24T20:00:00+00:00,QQQ,34625.12
2023-07-25T20:00:00+00:00,GLD,35034.24
2023-07-25T20:00:00+00:00,SPY,35059.64
2023-07-25T20:00:00+00:00,QQQ,34779.68
2023-07-26T20:00:00+00:00,GLD,35168.64
2023-07-26T20:00:00+00:00,SPY,35081.200000000004
2023-07-26T20:00:00+00:00,QQQ,34824.759999999995
2023-07-27T20:00:00+00:00,GLD,34684.8
2023-07-27T20:00:00+00:00,SPY,34860.98
2023-07-27T20:00:00+00:00,QQQ,34695.04
2023-07-28T20:00:00+00:00,GLD,34886.399999999994
2023-07-28T20:00:00+00:00,SPY,35195.159999999996
2023-07-28T20:00:00+00:00,QQQ,35304.08
2023-07-31T20:00:00+00:00,GLD,35011.2
2023-07-31T20:00:00+00:00,SPY,35251.37
2023-07-31T20:00:00+00:00,QQQ,35307.759999999995
2023-08-01T20:00:00+00:00,GLD,34796.159999999996
2023-08-01T20:00:00+00:00,SPY,35033.46
2023-08-01T20:00:00+00:00,QQQ,35076.84
2023-08-02T20:00:00+00:00,GLD,27670.72
2023-08-02T20:00:00+00:00,SPY,27501.850000000002
2023-08-02T20:00:00+00:00,QQQ,27372.81
2023-08-02T20:00:00+00:00,IWM,27769.52
2023-08-02T20:00:00+00:00,USO,27241.5
2023-08-03T20:00:00+00:00,GLD,27676.88
2023-08-03T20:00:00+00:00,SPY,27442.07
2023-08-03T20:00:00+00:00,QQQ,27375.0
2023-08-03T20:00:00+00:00,IWM,27611.899999999998
2023-08-03T20:00:00+00:00,USO,27839.67
2023-08-04T20:00:00+00:00,GLD,27760.039999999997
2023-08-04T20:00:00+00:00,SPY,27260.29
2023-08-04T20:00:00+00:00,QQQ,27145.050000000003
2023-08-04T20:00:00+00:00,IWM,27548.0
2023-08-04T20:00:00+00:00,USO,28117.8
2023-08-07T20:00:00+00:00,GLD,27667.64
2023-08-07T20:00:00+00:00,SPY,27493.920000000002
2023-08-07T20:00:00+00:00,QQQ,27390.329999999998
2023-08-07T20:00:00+00:00,IWM,27584.92
2023-08-07T20:00:00+00:00,USO,28152.09
2023-08-08T20:00:00+00:00,GLD,27522.88
2023-08-08T20:00:00+00:00,SPY,27367.649999999998
2023-08-08T20:00:00+00:00,QQQ,27156.0
2023-08-08T20:00:00+00:00,IWM,27398.899999999998
2023-08-08T20:00:00+00:00,USO,28205.43
2023-08-09T20:00:00+00:00,GLD,27390.440000000002
2023-08-09T20:00:00+00:00,SPY,27254.8
2023-08-09T20:00:00+00:00,QQQ,26926.780000000002
2023-08-09T20:00:00+00:00,IWM,27265.42
2023-08-09T20:00:00+00:00,USO,28594.05
2023-08-10T20:00:00+00:00,GLD,27339.62
2023-08-10T20:00:00+00:00,SPY,27232.84
2023-08-10T20:00:00+00:00,QQQ,26977.88
2023-08-10T20:00:00+00:00,IWM,27107.8
2023-08-10T20:00:00+00:00,USO,28251.15
2023-08-11T20:00:00+00:00,GLD,27393.52
2023-08-11T20:00:00+00:00,SPY,27195.02
2023-08-11T20:00:00+00:00,QQQ,26734.79
2023-08-11T20:00:00+00:00,IWM,27131.94
2023-08-11T20:00:00+00:00,USO,28274.01
2023-08-14T20:00:00+00:00,GLD,27259.539999999997
2023-08-14T20:00:00+00:00,SPY,27359.11
2023-08-14T20:00:00+00:00,QQQ,27092.489999999998
2023-08-14T20:00:00+00:00,IWM,27103.54
2023-08-14T20:00:00+00:00,USO,28083.51
2023-08-15T20:00:00+00:00,GLD,27181.0
2023-08-15T20:00:00+00:00,SPY,27032.149999999998
2023-08-15T20:00:00+00:00,QQQ,26780.050000000003
2023-08-15T20:00:00+00:00,IWM,26749.96
2023-08-15T20:00:00+00:00,USO,27668.22
2023-08-16T20:00:00+00:00,GLD,27053.179999999997
2023-08-16T20:00:00+00:00,SPY,26811.940000000002
2023-08-16T20:00:00+00:00,QQQ,26442.06
2023-08-16T20:00:00+00:00,IWM,26348.100000000002
2023-08-16T20:00:00+00:00,USO,27203.4
2023-08-17T20:00:00+00:00,GLD,27025.460000000003
2023-08-17T20:00:00+00:00,SPY,26600.27
2023-08-17T20:00:00+00:00,QQQ,26147.87
2023-08-17T20:00:00+00:00,IWM,26095.34
2023-08-17T20:00:00+00:00,USO,27439.62
2023-08-18T20:00:00+00:00,GLD,27008.52
2023-08-18T20:00:00+00:00,SPY,26605.760000000002
2023-08-18T20:00:00+00:00,QQQ,26173.420000000002
2023-08-18T20:00:00+00:00,IWM,26208.94
2023-08-18T20:00:00+00:00,USO,27778.71
2023-08-21T20:00:00+00:00,GLD,27085.52
2023-08-21T20:00:00+00:00,SPY,26757.649999999998
2023-08-21T20:00:00+00:00,QQQ,26507.760000000002
2023-08-21T20:00:00+00:00,IWM,26150.72
2023-08-21T20:00:00+00:00,USO,27668.22
2023-08-22T20:00:00+00:00,GLD,27139.42
2023-08-22T20:00:00+00:00,SPY,26729.59
2023-08-22T20:00:00+00:00,QQQ,26531.12
2023-08-22T20:00:00+00:00,IWM,26126.58
2023-08-22T20:00:00+00:00,USO,27523.44
2023-08-23T20:00:00+00:00,GLD,27398.14
2023-08-23T20:00:00+00:00,SPY,27150.489999999998
2023-08-23T20:00:00+00:00,QQQ,27189.579999999998
2023-08-23T20:00:00+00:00,IWM,26389.28
2023-08-23T20:00:00+00:00,USO,27172.92
2023-08-24T20:00:00+00:00,GLD,27381.2
2023-08-24T20:00:00+00:00,SPY,26668.59
2023-08-24T20:00:00+00:00,QQQ,26346.43
2023-08-24T20:00:00+00:00,IWM,26065.52
2023-08-24T20:00:00+00:00,USO,27191.97
2023-08-25T20:00:00+00:00,GLD,27362.72
2023-08-25T20:00:00+00:00,SPY,26818.649999999998
2023-08-25T20:00:00+00:00,QQQ,26551.56
2023-08-25T20:00:00+00:00,IWM,26112.379999999997
2023-08-25T20:00:00+00:00,USO,27584.4
2023-08-28T20:00:00+00:00,GLD,27452.039999999997
2023-08-28T20:00:00+00:00,SPY,27012.629999999997
2023-08-28T20:00:00+00:00,QQQ,26792.46
2023-08-28T20:00:00+00:00,IWM,26360.879999999997
2023-08-28T20:00:00+00:00,USO,27546.3
2023-08-29T20:00:00+00:00,GLD,27686.12
2023-08-29T20:00:00+00:00,SPY,27416.45
2023-08-29T20:00:00+00:00,QQQ,27394.71
2023-08-29T20:00:00+00:00,IWM,26721.56
2023-08-29T20:00:00+00:00,USO,27976.83
2023-08-30T20:00:00+00:00,GLD,27783.14
2023-08-30T20:00:00+00:00,SPY,27515.879999999997
2023-08-30T20:00:00+00:00,QQQ,27519.54
2023-08-30T20:00:00+00:00,IWM,26852.2
2023-08-30T20:00:00+00:00,USO,28068.27
2023-08-31T20:00:00+00:00,GLD,27723.08
2023-08-31T20:00:00+00:00,SPY,27489.649999999998
2023-08-31T20:00:00+00:00,QQQ,27594.0
2023-08-31T20:00:00+00:00,IWM,26830.899999999998
2023-08-31T20:00:00+00:00,USO,28613.1
2023-09-01T20:00:00+00:00,GLD,27726.16
2023-09-01T20:00:00+00:00,SPY,27506.120000000003
2023-09-01T20:00:00+00:00,QQQ,27553.85
2023-09-01T20:00:00+00:00,IWM,27102.120000000003
2023-09-01T20:00:00+00:00,USO,29298.9
2023-09-05T20:00:00+00:00,GLD,27348.75
2023-09-05T20:00:00+00:00,SPY,27399.370000000003
2023-09-05T20:00:00+00:00,QQQ,27573.56
2023-09-05T20:00:00+00:00,IWM,26527.02
2023-09-05T20:00:00+00:00,USO,27975.6
2023-09-06T20:00:00+00:00,GLD,27214.11
2023-09-06T20:00:00+00:00,SPY,27212.100000000002
2023-09-06T20:00:00+00:00,QQQ,27346.530000000002
2023-09-06T20:00:00+00:00,IWM,26453.18
2023-09-06T20:00:00+00:00,USO,28260.0
2023-09-07T20:00:00+00:00,GLD,27256.95
2023-09-07T20:00:00+00:00,SPY,27148.05
2023-09-07T20:00:00+00:00,QQQ,27166.219999999998
2023-09-07T20:00:00+00:00,IWM,26211.78
2023-09-07T20:00:00+00:00,USO,27954.000000000004
2023-09-08T20:00:00+00:00,GLD,27237.06
2023-09-08T20:00:00+00:00,SPY,27151.71
2023-09-08T20:00:00+00:00,QQQ,27222.43
2023-09-08T20:00:00+00:00,IWM,26099.600000000002
2023-09-08T20:00:00+00:00,USO,28180.8
2023-09-11T20:00:00+00:00,GLD,27286.02
2023-09-11T20:00:00+00:00,SPY,27331.05
2023-09-11T20:00:00+00:00,QQQ,27495.449999999997
2023-09-11T20:00:00+00:00,IWM,26157.82
2023-09-11T20:00:00+00:00,USO,28227.6
2023-09-12T20:00:00+00:00,GLD,27162.09
2023-09-12T20:00:00+00:00,SPY,27206.61
2023-09-12T20:00:00+00:00,QQQ,27229.73
2023-09-12T20:00:00+00:00,IWM,26162.08
2023-09-12T20:00:00+00:00,USO,28699.2
2023-09-13T20:00:00+00:00,GLD,27100.89
2023-09-13T20:00:00+00:00,SPY,27267.0
2023-09-13T20:00:00+00:00,QQQ,27364.050000000003
2023-09-13T20:00:00+00:00,IWM,26004.46
2023-09-13T20:00:00+00:00,USO,28655.999999999996
2023-09-14T20:00:00+00:00,GLD,27103.95
2023-09-14T20:00:00+00:00,SPY,27490.870000000003
2023-09-14T20:00:00+00:00,QQQ,27553.12
2023-09-14T20:00:00+00:00,IWM,26366.56
2023-09-14T20:00:00+00:00,USO,29293.2
2023-09-15T20:00:00+00:00,GLD,27295.2
2023-09-15T20:00:00+00:00,SPY,27040.690000000002
2023-09-15T20:00:00+00:00,QQQ,27036.280000000002
2023-09-15T20:00:00+00:00,IWM,26118.06
2023-09-15T20:00:00+00:00,USO,29300.4
2023-09-18T20:00:00+00:00,GLD,27454.32
2023-09-18T20:00:00+00:00,SPY,27076.68
2023-09-18T20:00:00+00:00,QQQ,27077.89
2023-09-18T20:00:00+00:00,IWM,25929.2
2023-09-18T20:00:00+00:00,USO,29347.199999999997
2023-09-19T20:00:00+00:00,GLD,27422.19
2023-09-19T20:00:00+00:00,SPY,27014.46
2023-09-19T20:00:00+00:00,QQQ,27013.65
2023-09-19T20:00:00+00:00,IWM,25815.600000000002
2023-09-19T20:00:00+00:00,USO,29304.000000000004
2023-09-20T20:00:00+00:00,GLD,27388.53
2023-09-20T20:00:00+00:00,SPY,26710.07
2023-09-20T20:00:00+00:00,QQQ,26544.989999999998
2023-09-20T20:00:00+00:00,IWM,25496.100000000002
2023-09-20T20:00:00+00:00,USO,28868.399999999998
2023-09-21T20:00:00+00:00,GLD,27261.54
2023-09-21T20:00:00+00:00,SPY,26297.71
2023-09-21T20:00:00+00:00,QQQ,26098.96
2023-09-21T20:00:00+00:00,IWM,25149.620000000003
2023-09-21T20:00:00+00:00,USO,28976.399999999998
2023-09-22T20:00:00+00:00,GLD,27328.86
2023-09-22T20:00:00+00:00,SPY,26269.649999999998
2023-09-22T20:00:00+00:00,QQQ,26144.949999999997
2023-09-22T20:00:00+00:00,IWM,25105.600000000002
2023-09-22T20:00:00+00:00,USO,29023.2
2023-09-25T20:00:00+00:00,GLD,27189.63
2023-09-25T20:00:00+00:00,SPY,26359.32
2023-09-25T20:00:00+00:00,QQQ,26247.15
2023-09-25T20:00:00+00:00,IWM,25206.42
2023-09-25T20:00:00+00:00,USO,28940.4
2023-09-26T20:00:00+00:00,GLD,26993.79
2023-09-26T20:00:00+00:00,SPY,26019.55
2023-09-26T20:00:00+00:00,QQQ,25908.43
2023-09-26T20:00:00+00:00,IWM,24825.86
2023-09-26T20:00:00+00:00,USO,29124.000000000004
2023-09-27T20:00:00+00:00,GLD,26640.36
2023-09-27T20:00:00+00:00,SPY,26026.260000000002
2023-09-27T20:00:00+00:00,QQQ,25980.699999999997
2023-09-27T20:00:00+00:00,IWM,25044.54
2023-09-27T20:00:00+00:00,USO,29894.4
2023-09-28T20:00:00+00:00,GLD,26499.6
2023-09-28T20:00:00+00:00,SPY,26148.870000000003
2023-09-28T20:00:00+00:00,QQQ,26156.63
2023-09-28T20:00:00+00:00,IWM,25254.7
2023-09-28T20:00:00+00:00,USO,29372.4
2023-09-29T20:00:00+00:00,GLD,26225.73
2023-09-29T20:00:00+00:00,SPY,26074.45
2023-09-29T20:00:00+00:00,QQQ,26177.800000000003
2023-09-29T20:00:00+00:00,IWM,25089.98
2023-09-29T20:00:00+00:00,USO,29084.4
2023-10-02T20:00:00+00:00,GLD,25913.61
2023-10-02T20:00:00+00:00,SPY,26070.18
2023-10-02T20:00:00+00:00,QQQ,26382.199999999997
2023-10-02T20:00:00+00:00,IWM,24743.5
2023-10-02T20:00:00+00:00,USO,28533.600000000002
2023-10-03T20:00:00+00:00,SPY,25716.379999999997
2023-10-03T20:00:00+00:00,QQQ,25900.4
2023-10-03T20:00:00+00:00,USO,28735.199999999997
2023-10-04T20:00:00+00:00,SPY,25872.54
2023-10-04T20:00:00+00:00,QQQ,26250.800000000003
2023-10-04T20:00:00+00:00,USO,27198.0
2023-10-05T20:00:00+00:00,SPY,25859.120000000003
2023-10-05T20:00:00+00:00,QQQ,26158.09
2023-10-05T20:00:00+00:00,USO,26744.4
2023-10-06T20:00:00+00:00,SPY,26242.2
2023-10-06T20:00:00+00:00,QQQ,26693.91
2023-10-06T20:00:00+00:00,USO,26686.8
2023-10-09T20:00:00+00:00,SPY,26367.86
2023-10-09T20:00:00+00:00,QQQ,26777.86
2023-10-09T20:00:00+00:00,USO,27795.6
2023-10-10T20:00:00+00:00,SPY,26511.82
2023-10-10T20:00:00+00:00,QQQ,26934.81
2023-10-10T20:00:00+00:00,USO,27604.800000000003
2023-10-11T20:00:00+00:00,SPY,26678.96
2023-10-11T20:00:00+00:00,QQQ,27163.300000000003
2023-10-11T20:00:00+00:00,USO,27032.4
2023-10-12T20:00:00+00:00,SPY,26470.34
2023-10-12T20:00:00+00:00,QQQ,27025.329999999998
2023-10-12T20:00:00+00:00,USO,27136.8
2023-10-13T20:00:00+00:00,SPY,26261.11
2023-10-13T20:00:00+00:00,QQQ,26596.09
2023-10-13T20:00:00+00:00,USO,28475.999999999996
2023-10-16T20:00:00+00:00,SPY,26600.879999999997
2023-10-16T20:00:00+00:00,QQQ,26967.66
2023-10-16T20:00:00+00:00,USO,28195.199999999997
2023-10-17T20:00:00+00:00,SPY,26538.05
2023-10-17T20:00:00+00:00,QQQ,26827.5
2023-10-17T20:00:00+00:00,USO,28580.4
2023-10-18T20:00:00+00:00,SPY,26254.399999999998
2023-10-18T20:00:00+00:00,QQQ,26528.199999999997
2023-10-18T20:00:00+00:00,USO,28796.399999999998
2023-10-19T20:00:00+00:00,SPY,25973.190000000002
2023-10-19T20:00:00+00:00,QQQ,26200.43
2023-10-19T20:00:00+00:00,USO,29358.0
2023-10-20T20:00:00+00:00,SPY,25668.8
2023-10-20T20:00:00+00:00,QQQ,25839.079999999998
2023-10-20T20:00:00+00:00,USO,29048.399999999998
2023-10-23T20:00:00+00:00,SPY,25729.8
2023-10-23T20:00:00+00:00,QQQ,26061.0
2023-10-23T20:00:00+00:00,USO,28447.199999999997
2023-10-24T20:00:00+00:00,SPY,25821.3
2023-10-24T20:00:00+00:00,QQQ,26160.280000000002
2023-10-24T20:00:00+00:00,USO,27741.600000000002
2023-10-25T20:00:00+00:00,SPY,25358.920000000002
2023-10-25T20:00:00+00:00,QQQ,25343.41
2023-10-25T20:00:00+00:00,USO,28245.6
2023-10-26T20:00:00+00:00,SPY,25306.46
2023-10-26T20:00:00+00:00,QQQ,25301.800000000003
2023-10-26T20:00:00+00:00,USO,27759.6
2023-10-27T20:00:00+00:00,SPY,25033.18
2023-10-27T20:00:00+00:00,QQQ,25216.39
2023-10-27T20:00:00+00:00,USO,28263.600000000002
2023-10-30T20:00:00+00:00,SPY,25324.149999999998
2023-10-30T20:00:00+00:00,QQQ,25454.37
2023-10-30T20:00:00+00:00,USO,27432.0
2023-10-31T20:00:00+00:00,SPY,25458.350000000002
2023-10-31T20:00:00+00:00,QQQ,25554.38
2023-10-31T20:00:00+00:00,USO,27057.6
2023-11-01T20:00:00+00:00,SPY,25839.600000000002
2023-11-01T20:00:00+00:00,QQQ,26155.9
2023-11-01T20:00:00+00:00,USO,26913.600000000002
2023-11-02T20:00:00+00:00,SPY,33101.53
2023-11-02T20:00:00+00:00,QQQ,32943.82
2023-11-02T20:00:00+00:00,USO,33266.799999999996
2023-11-02T20:00:00+00:00,GLD,32587.47
2023-11-03T20:00:00+00:00,SPY,33515.79
2023-11-03T20:00:00+00:00,QQQ,33498.92
2023-11-03T20:00:00+00:00,USO,32634.6
2023-11-03T20:00:00+00:00,GLD,32698.980000000003
2023-11-06T21:00:00+00:00,SPY,33485.76
2023-11-06T21:00:00+00:00,QQQ,33544.42
2023-11-06T21:00:00+00:00,USO,32686.92
2023-11-06T21:00:00+00:00,GLD,32467.11
2023-11-07T21:00:00+00:00,SPY,33630.52
2023-11-07T21:00:00+00:00,QQQ,33902.05
2023-11-07T21:00:00+00:00,USO,31204.519999999997
2023-11-07T21:00:00+00:00,GLD,32318.43
2023-11-08T21:00:00+00:00,SPY,33618.97
2023-11-08T21:00:00+00:00,QQQ,33883.85
2023-11-08T21:00:00+00:00,USO,30637.719999999998
2023-11-08T21:00:00+00:00,GLD,32019.3
2023-11-09T21:00:00+00:00,SPY,33389.51
2023-11-09T21:00:00+00:00,QQQ,33621.770000000004
2023-11-09T21:00:00+00:00,USO,30650.8
2023-11-09T21:00:00+00:00,GLD,32143.2
2023-11-10T21:00:00+00:00,SPY,33876.92
2023-11-10T21:00:00+00:00,QQQ,34391.63
2023-11-10T21:00:00+00:00,USO,31387.64
2023-11-10T21:00:00+00:00,GLD,31849.38
2023-11-13T21:00:00+00:00,SPY,33909.26
2023-11-13T21:00:00+00:00,QQQ,34342.49
2023-11-13T21:00:00+00:00,USO,31801.84
2023-11-13T21:00:00+00:00,GLD,31941.420000000002
2023-11-14T21:00:00+00:00,SPY,34599.950000000004
2023-11-14T21:00:00+00:00,QQQ,35123.270000000004
2023-11-14T21:00:00+00:00,USO,31679.76
2023-11-14T21:00:00+00:00,GLD,32219.31
2023-11-15T21:00:00+00:00,SPY,34600.72
2023-11-15T21:00:00+00:00,QQQ,35035.0
2023-11-15T21:00:00+00:00,USO,31108.6
2023-11-15T21:00:00+00:00,GLD,32152.05
2023-11-16T21:00:00+00:00,SPY,34679.26
2023-11-16T21:00:00+00:00,QQQ,35099.61
2023-11-16T21:00:00+00:00,USO,29752.64
2023-11-16T21:00:00+00:00,GLD,32525.519999999997
2023-11-17T21:00:00+00:00,SPY,34669.25
2023-11-17T21:00:00+00:00,QQQ,35089.6
2023-11-17T21:00:00+00:00,USO,30868.8
2023-11-17T21:00:00+00:00,GLD,32506.05
2023-11-20T21:00:00+00:00,SPY,34989.57
2023-11-20T21:00:00+00:00,QQQ,35583.729999999996
2023-11-20T21:00:00+00:00,USO,31479.2
2023-11-20T21:00:00+00:00,GLD,32502.51
2023-11-21T21:00:00+00:00,SPY,34860.21
2023-11-21T21:00:00+00:00,QQQ,35274.33
2023-11-21T21:00:00+00:00,USO,31553.320000000003
2023-11-21T21:00:00+00:00,GLD,32821.11
2023-11-22T21:00:00+00:00,SPY,35012.67
2023-11-22T21:00:00+00:00,QQQ,35488.18
2023-11-22T21:00:00+00:00,USO,31208.88
2023-11-22T21:00:00+00:00,GLD,32667.12
2023-11-24T18:00:00+00:00,SPY,35065.03
2023-11-24T18:00:00+00:00,QQQ,35421.75
2023-11-24T18:00:00+00:00,USO,30607.2
2023-11-24T18:00:00+00:00,GLD,32840.58
2023-11-27T21:00:00+00:00,SPY,35020.37
2023-11-27T21:00:00+00:00,QQQ,35419.020000000004
2023-11-27T21:00:00+00:00,USO,30520.0
2023-11-27T21:00:00+00:00,GLD,33081.3
2023-11-28T21:00:00+00:00,SPY,35036.54
2023-11-28T21:00:00+00:00,QQQ,35519.12
2023-11-28T21:00:00+00:00,USO,31126.04
2023-11-28T21:00:00+00:00,GLD,33523.8
2023-11-29T21:00:00+00:00,SPY,35025.76
2023-11-29T21:00:00+00:00,QQQ,35508.2
2023-11-29T21:00:00+00:00,USO,31614.36
2023-11-29T21:00:00+00:00,GLD,33550.35
2023-11-30T21:00:00+00:00,SPY,35118.93
2023-11-30T21:00:00+00:00,QQQ,35342.58
2023-11-30T21:00:00+00:00,USO,30764.16
2023-11-30T21:00:00+00:00,GLD,33410.52
2023-12-01T21:00:00+00:00,SPY,35399.98
2023-12-01T21:00:00+00:00,QQQ,35548.24
2023-12-01T21:00:00+00:00,USO,30262.76
2023-12-01T21:00:00+00:00,GLD,34015.86
2023-12-04T21:00:00+00:00,SPY,33284.35
2023-12-04T21:00:00+00:00,QQQ,33174.5
2023-12-04T21:00:00+00:00,GLD,33156.64
2023-12-05T21:00:00+00:00,SPY,33342.020000000004
2023-12-05T21:00:00+00:00,QQQ,33338.76
2023-12-05T21:00:00+00:00,GLD,32941.92
2023-12-06T21:00:00+00:00,SPY,33179.229999999996
2023-12-06T21:00:00+00:00,QQQ,33110.86
2023-12-06T21:00:00+00:00,GLD,33080.96
2023-12-07T21:00:00+00:00,SPY,33416.479999999996
2023-12-07T21:00:00+00:00,QQQ,33551.18
2023-12-07T21:00:00+00:00,GLD,33079.2
2023-12-08T21:00:00+00:00,SPY,33609.2
2023-12-08T21:00:00+00:00,QQQ,33736.94
2023-12-08T21:00:00+00:00,GLD,32693.76
2023-12-11T21:00:00+00:00,SPY,33728.189999999995
2023-12-11T21:00:00+00:00,QQQ,34030.2
2023-12-11T21:00:00+00:00,GLD,32369.92
2023-12-12T21:00:00+00:00,SPY,33923.83
2023-12-12T21:00:00+00:00,QQQ,34357.0
2023-12-12T21:00:00+00:00,GLD,32343.52
2023-12-13T21:00:00+00:00,SPY,34405.63
2023-12-13T21:00:00+00:00,QQQ,34799.04
2023-12-13T21:00:00+00:00,GLD,33153.12
